"","9_5_3_1","9_5_3_2","9_5_3_3","9_5_3_4","9_5_3_5","9_5_3_6","9_5_3_7","9_5_3_8","9_5_3_9","9_5_3_10","9_5_3_11","9_5_3_12"
"hsa-mir-616_mature",6.70467896580503,6.27596374514435,6.55877645178149,7.38022326332785,6.72193134292014,6.48352584536966,5.79086399700136,3.43610678127931,5.73032988338778,7.17406946396343,7.76587975143266,7.30148650007625
"hsa-mir-618_mature",2.12205603146,5.63642463037215,5.49932130059229,8.68479309458606,8.20811415483605,8.57093577627318,7.61917834652587,2.12205603146,2.12205603146,8.68232842377235,7.96068258346132,8.5186649573746
"hsa-mir-624_mature",5.71568774418329,5.27008929381406,2.12205603146,6.90102454901762,3.36652945131629,2.51597619527971,7.53022688418594,2.12205603146,2.12205603146,3.18611133837849,6.98652130289491,2.98787338738183
"hsa-mir-625_mature",9.28514204618057,7.44516932042011,9.95570750400011,6.31525585459434,5.07443154874334,6.40209591703858,10.2721091772522,10.5709185104546,10.4639198173729,5.62049025426887,5.23522397635368,6.36193565357789
"hsa-mir-627_mature",4.22860117549836,5.37095182602798,2.12205603146,5.28454356692903,2.75858891571753,3.67518611799,2.12205603146,6.39074257883107,6.0691936450152,3.65142243625457,5.01833136032682,3.96035650181775
"hsa-mir-628_mature",3.044704477681,5.92736123093488,2.90664183626934,7.06613175702147,5.89453973524369,6.57055363813996,6.81157645580793,7.22655994069378,3.99125655406998,6.42113348647969,6.22777531133239,7.07224536310798
"hsa-mir-629_mature",10.8335696025652,11.3094448487609,11.2357277903527,4.55965169664101,5.58280815265643,4.06319435664437,11.65737499322,11.7152507166292,11.5590974657811,5.32282888095582,5.18807151330078,3.96035650181775
"hsa-mir-636_mature",2.12205603146,6.99195684384065,2.12205603146,4.77139646827356,5.07443154874334,2.51597619527971,2.12205603146,2.12205603146,2.12205603146,5.0216185757004,3.45399730525461,4.41129351785449
"hsa-mir-641_mature",6.42370378082532,2.12205603146,2.12205603146,6.2707367104499,5.69983884223125,6.79540739343316,2.12205603146,2.12205603146,2.12205603146,6.48918492878477,6.44170519197539,6.95176117793412
"hsa-mir-641_unannotated",2.12205603146,2.12205603146,2.12205603146,5.23859258619786,3.83472675781642,6.5505458134227,2.12205603146,2.12205603146,2.12205603146,4.7318883971289,5.46306270291468,5.71429593615403
"hsa-mir-642a_mature",2.12205603146,2.12205603146,2.12205603146,3.49085074877765,4.351165712009,2.12205603146,2.12205603146,2.12205603146,2.12205603146,3.93674617586612,2.73449076502545,4.62235721560762
"hsa-mir-643_mature",2.12205603146,2.12205603146,2.12205603146,4.6696399562471,3.54556555412648,4.30987859741011,3.7157788614771,2.12205603146,2.12205603146,4.16784944064026,4.32960484598312,5.04006080912172
"hsa-mir-6501_mature",2.12205603146,2.12205603146,2.12205603146,2.12205603146,3.66272642242594,2.12205603146,2.12205603146,2.12205603146,2.12205603146,4.20258115322864,3.62616305149907,2.12205603146
"hsa-mir-6508_mature",2.12205603146,2.12205603146,2.12205603146,2.12205603146,3.01523584949037,4.09307177264,5.6278296818313,2.12205603146,2.12205603146,3.59622254140216,2.12205603146,2.12205603146
